"","idno","formid","form_model","title","nation","year_start","year_end","repositoryid","created","changed","varcount","total_views","authoring_entity","total_downloads","rank","type","id","url","link_da","thumbnail","iso3c","status","source","study_type","meta_data_field","year"
"2157","IRQ_2017_SWIFT_v02_M",5,"remote","Rapid Welfare Monitoring Survey 2017","Iraq",2017,2018,"central","2019-12-05T22:22:28+00:00","2022-12-06T20:24:59+00:00",223,5979,"Central Statistical Organization (CSO)",113,1,"survey",8236,"https://catalog.ihsn.org/catalog/8236","https://microdata.worldbank.org/index.php/catalog/3461",NA,"IRQ","Completed","https://catalog.ihsn.org/catalog","Income/Expenditure/Household Survey [hh/ies]","Study Type","2017/18"
"2158","IRQ_2017_FINDEX_v02_M",5,"remote","Global Financial Inclusion (Global Findex) Database 2017","Iraq",2017,2017,"central","2019-03-29T23:36:04+00:00","2019-03-29T23:36:04+00:00",82,735,"Development Research Group, Finance and Private Sector Development Unit",0,1,"survey",7922,"https://catalog.ihsn.org/catalog/7922",NA,NA,"IRQ","Completed","https://catalog.ihsn.org/catalog","Other Household Survey [hh/oth]","Study Type","2017"
"2159","IRQ_2017_MSNA_v01_M",5,"remote","Multi-Sector Needs Assessment 2017","Iraq",2017,2017,"central","2023-06-16T20:28:18+00:00","2023-06-16T20:28:18+00:00",0,0,"UN Refugee Agency (UNHCR), IMPACT",0,1,"survey",11370,"https://catalog.ihsn.org/catalog/11370","https://microdata.unhcr.org/index.php/catalog/904",NA,"IRQ","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2017"
"2160","UNHCR_IRQ_2017_MCNA_v2.1",5,"remote","Multi Cluster Need Assessment 2017","Iraq",2017,2017,"central","2023-06-16T20:28:15+00:00","2023-06-16T20:28:15+00:00",0,0,"REACH, Iraq Assessment Working Group",0,1,"survey",11369,"https://catalog.ihsn.org/catalog/11369","https://microdata.unhcr.org/index.php/catalog/908",NA,"IRQ","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2017"
"2161","IRL_2017_FINDEX_v02_M",5,"remote","Global Financial Inclusion (Global Findex) Database 2017","Ireland",2017,2017,"central","2019-03-29T23:36:03+00:00","2019-03-29T23:36:03+00:00",81,745,"Development Research Group, Finance and Private Sector Development Unit",0,1,"survey",7920,"https://catalog.ihsn.org/catalog/7920",NA,NA,"IRL","Completed","https://catalog.ihsn.org/catalog","Other Household Survey [hh/oth]","Study Type","2017"
"2162","IRL_2017_FIES_v01_M_v01_A_OCS",5,"remote","Food Insecurity Experience Scale 2017","Ireland",2017,2017,"central","2019-12-05T22:22:15+00:00","2019-12-05T22:22:15+00:00",23,458,"FAO Statistics Division",40,1,"survey",8231,"https://catalog.ihsn.org/catalog/8231",NA,NA,"IRL","Completed","https://catalog.ihsn.org/catalog","Socio-Economic/Monitoring Survey [hh/sems]","Study Type","2017"
"2163","ISR_2017_FINDEX_v02_M",5,"remote","Global Financial Inclusion (Global Findex) Database 2017","Israel",2017,2017,"central","2019-03-29T23:36:06+00:00","2019-03-29T23:36:06+00:00",102,849,"Development Research Group, Finance and Private Sector Development Unit",0,1,"survey",7925,"https://catalog.ihsn.org/catalog/7925",NA,NA,"ISR","Completed","https://catalog.ihsn.org/catalog","Other Household Survey [hh/oth]","Study Type","2017"
"2164","ISR_2017_FIES_v01_M_v01_A_OCS",5,"remote","Food Insecurity Experience Scale 2017","Israel",2017,2017,"central","2019-12-05T22:22:41+00:00","2019-12-05T22:22:41+00:00",23,441,"FAO Statistics Division",26,1,"survey",8243,"https://catalog.ihsn.org/catalog/8243",NA,NA,"ISR","Completed","https://catalog.ihsn.org/catalog","Socio-Economic/Monitoring Survey [hh/sems]","Study Type","2017"
"2165","ITA_2017_FINDEX_v02_M",5,"remote","Global Financial Inclusion (Global Findex) Database 2017","Italy",2017,2017,"central","2019-03-29T23:36:05+00:00","2019-03-29T23:36:05+00:00",81,734,"Development Research Group, Finance and Private Sector Development Unit",0,1,"survey",7924,"https://catalog.ihsn.org/catalog/7924",NA,NA,"ITA","Completed","https://catalog.ihsn.org/catalog","Other Household Survey [hh/oth]","Study Type","2017"
"2166","ITA_2017_FIES_v01_M_v01_A_OCS",5,"remote","Food Insecurity Experience Scale 2017","Italy",2017,2017,"central","2019-12-05T22:22:45+00:00","2019-12-05T22:22:45+00:00",23,505,"FAO Statistics Division",25,1,"survey",8248,"https://catalog.ihsn.org/catalog/8248",NA,NA,"ITA","Completed","https://catalog.ihsn.org/catalog","Socio-Economic/Monitoring Survey [hh/sems]","Study Type","2017"
"2167","JAM_2017_EDBT_v01_M",5,"remote","Replication Data for Estimating the Demand for Business Training: Evidence from Jamaica 2017-2019","Jamaica",2017,2019,"central","2022-05-11T14:07:35+00:00","2022-05-11T14:07:35+00:00",445,550,"Diego Ubfal (World Bank)",29,1,"survey",10279,"https://catalog.ihsn.org/catalog/10279",NA,NA,"JAM","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2017-2019"
"2168","JPN_2017_FINDEX_v02_M",5,"remote","Global Financial Inclusion (Global Findex) Database 2017","Japan",2017,2017,"central","2019-03-29T23:36:07+00:00","2019-03-29T23:36:07+00:00",81,795,"Development Research Group, Finance and Private Sector Development Unit",0,1,"survey",7926,"https://catalog.ihsn.org/catalog/7926",NA,NA,"JPN","Completed","https://catalog.ihsn.org/catalog","Other Household Survey [hh/oth]","Study Type","2017"
"2169","JPN_2017_FIES_v01_M_v01_A_OCS",5,"remote","Food Insecurity Experience Scale 2017","Japan",2017,2017,"central","2019-12-05T22:22:54+00:00","2019-12-05T22:22:54+00:00",23,513,"FAO Statistics Division",23,1,"survey",8253,"https://catalog.ihsn.org/catalog/8253",NA,NA,"JPN","Completed","https://catalog.ihsn.org/catalog","Socio-Economic/Monitoring Survey [hh/sems]","Study Type","2017"
"2170","JOR_2017_DHS_v01_M",5,"remote","Population and Family Health Survey 2017-2018","Jordan",2017,2018,"central","2019-03-29T23:46:38+00:00","2019-03-29T23:46:38+00:00",2437,32306,"Department of Statistics (DoS)",0,1,"survey",8005,"https://catalog.ihsn.org/catalog/8005",NA,NA,"JOR","Completed","https://catalog.ihsn.org/catalog","Demographic and Health Survey (Standard) - DHS VII","Study Type","2017/18"
"2171","JOR_2017_DHS_v01_M_v01_A_IPUMS",5,"remote","Population and Family Health Survey 2017-2018 - IPUMS Subset","Jordan",2017,2018,"central","2021-01-16T02:41:07+00:00","2021-01-16T02:41:07+00:00",3774,4940,"Department of Statistics (DOS) [Jordan] and ICF., Minnesota Population Center",0,1,"survey",9175,"https://catalog.ihsn.org/catalog/9175",NA,NA,"JOR","Completed","https://catalog.ihsn.org/catalog","Demographic and Health Survey [hh/dhs]","Study Type","2017/18"
"2172","JOR_2017_FINDEX_v02_M",5,"remote","Global Financial Inclusion (Global Findex) Database 2017","Jordan",2017,2017,"central","2019-03-29T23:36:07+00:00","2019-03-29T23:36:07+00:00",103,1188,"Development Research Group, Finance and Private Sector Development Unit",0,1,"survey",7927,"https://catalog.ihsn.org/catalog/7927",NA,NA,"JOR","Completed","https://catalog.ihsn.org/catalog","Other Household Survey [hh/oth]","Study Type","2017"
"2173","JOR_2017_LPMBS_v01_M",5,"remote","Livelihoods Programme Monitoring Beneficiary Survey 2017","Jordan",2017,2017,"central","2021-10-14T18:15:44+00:00","2021-10-14T18:15:44+00:00",89,192,"United Nations High Commissioner for Refugees",0,1,"survey",9697,"https://catalog.ihsn.org/catalog/9697",NA,NA,"JOR","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2017"
"2174","KAZ_2017_FINDEX_v02_M",5,"remote","Global Financial Inclusion (Global Findex) Database 2017","Kazakhstan",2017,2017,"central","2019-03-29T23:36:08+00:00","2019-03-29T23:36:08+00:00",102,1091,"Development Research Group, Finance and Private Sector Development Unit",0,1,"survey",7929,"https://catalog.ihsn.org/catalog/7929",NA,NA,"KAZ","Completed","https://catalog.ihsn.org/catalog","Other Household Survey [hh/oth]","Study Type","2017"
"2175","KAZ_2017_FIES_v01_M_v01_A_OCS",5,"remote","Food Insecurity Experience Scale 2017","Kazakhstan",2017,2017,"central","2019-12-05T22:22:57+00:00","2019-12-05T22:22:57+00:00",23,826,"FAO Statistics Division",49,1,"survey",8258,"https://catalog.ihsn.org/catalog/8258",NA,NA,"KAZ","Completed","https://catalog.ihsn.org/catalog","Socio-Economic/Monitoring Survey [hh/sems]","Study Type","2017"
"2176","KEN_2017_FINDEX_v02_M",5,"remote","Global Financial Inclusion (Global Findex) Database 2017","Kenya",2017,2017,"central","2019-03-29T23:36:07+00:00","2019-03-29T23:36:07+00:00",103,811,"Development Research Group, Finance and Private Sector Development Unit",0,1,"survey",7928,"https://catalog.ihsn.org/catalog/7928",NA,NA,"KEN","Completed","https://catalog.ihsn.org/catalog","Other Household Survey [hh/oth]","Study Type","2017"
"2177","KEN_2017_SENS-Kakuma_v01_M",5,"remote","Standardized Expanded Nutrition Survey 2017","Kenya",2017,2017,"central","2022-04-14T11:54:31+00:00","2023-01-20T15:29:52+00:00",103,273,"UN Refugee Agency (UNHCR)",14,1,"survey",10213,"https://catalog.ihsn.org/catalog/10213","https://microdata.unhcr.org/index.php/catalog/510",NA,"KEN","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2017"
"2178","KEN_2017_LPMBS_v01_M",5,"remote","Livelihoods Programme Monitoring Beneficiary Survey 2017","Kenya",2017,2017,"central","2021-10-14T18:15:52+00:00","2021-10-14T18:15:52+00:00",89,192,"United Nations High Commissioner for Refugees",0,1,"survey",9703,"https://catalog.ihsn.org/catalog/9703",NA,NA,"KEN","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2017"
"2179","KEN_2017_SENS-Dadaab_v01_M",5,"remote","Standardized Expanded Nutrition Survey 2017","Kenya",2017,2017,"central","2022-12-14T13:38:11+00:00","2023-01-20T15:31:09+00:00",119,147,"UN Refugee Agency (UNHCR), International Rescue Committee (IRC), Kenyan Red Cross, Médecins Sans Frontières (MSF), Islamic Relief Kenya, World Food Programme (WFP)",1,1,"survey",10704,"https://catalog.ihsn.org/catalog/10704","https://microdata.unhcr.org/index.php/catalog/589",NA,"KEN","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2017"
"2180","KEN_2017-2018_MLCRM_v01_M",5,"remote","Manually Labelled Crash Reports from Ma3Route 2017-2018","Kenya",2017,2018,"central","2021-10-14T18:15:51+00:00","2021-10-14T18:15:51+00:00",9,94,"World Bank",5,1,"survey",9702,"https://catalog.ihsn.org/catalog/9702",NA,NA,"KEN","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2017/18"
"2181","KEN_2017_SDCP-IIAS_v01_M_v01_A_OCS",5,"remote","Smallholder Dairy Commercialization Programme, IFAD Impact Assessment Surveys 2017","Kenya",2017,2017,"central","2023-02-23T01:49:18+00:00","2023-02-23T01:49:18+00:00",0,0,"International Fund for Agricultural Development, International Livestock Research Institute, Research Solutions Africa, American Institutes for Research",0,1,"survey",11219,"https://catalog.ihsn.org/catalog/11219","https://microdata.fao.org/index.php/catalog/2284",NA,"KEN","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2017"
"2182","KEN_2017_DWSA_v01_M_v01_A_OCS",5,"remote","Decent Work Study in Agriculture 2017","Kenya",2017,2017,"central","2023-02-06T14:53:57+00:00","2023-02-06T14:53:57+00:00",0,0,"Global Strategy for improving Agricultural and Rural Statistics, Kenya National Bureau of Statistics",0,1,"survey",11071,"https://catalog.ihsn.org/catalog/11071","https://microdata.fao.org/index.php/catalog/1756",NA,"KEN","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2017"
"2183","GBR_2017_FINDEX_v02_M",5,"remote","Global Financial Inclusion (Global Findex) Database 2017","United Kingdom",2017,2017,"central","2019-03-29T23:35:55+00:00","2019-03-29T23:35:55+00:00",81,740,"Development Research Group, Finance and Private Sector Development Unit",0,1,"survey",7909,"https://catalog.ihsn.org/catalog/7909",NA,NA,"GBR","Completed","https://catalog.ihsn.org/catalog","Other Household Survey [hh/oth]","Study Type","2017"
"2184","GBR_2017_FIES_v01_M_v01_A_OCS",5,"remote","Food Insecurity Experience Scale 2017","United Kingdom",2017,2017,"central","2019-12-05T22:19:51+00:00","2019-12-05T22:19:51+00:00",23,402,"FAO Statistics Division",33,1,"survey",8167,"https://catalog.ihsn.org/catalog/8167",NA,NA,"GBR","Completed","https://catalog.ihsn.org/catalog","Socio-Economic/Monitoring Survey [hh/sems]","Study Type","2017"
"2185","KOR_2017_FINDEX_v02_M",5,"remote","Global Financial Inclusion (Global Findex) Database 2017","Korea, Rep.",2017,2017,"central","2019-03-29T23:36:10+00:00","2019-03-29T23:36:10+00:00",81,1143,"Development Research Group, Finance and Private Sector Development Unit",0,1,"survey",7932,"https://catalog.ihsn.org/catalog/7932",NA,NA,"KOR","Completed","https://catalog.ihsn.org/catalog","Other Household Survey [hh/oth]","Study Type","2017"
"2186","KOR_2017_FIES_v01_M_v01_A_OCS",5,"remote","Food Insecurity Experience Scale 2017","Korea, Rep.",2017,2017,"central","2021-01-19T01:50:14+00:00","2021-01-19T01:50:14+00:00",23,283,"FAO Statistics Division",11,1,"survey",9371,"https://catalog.ihsn.org/catalog/9371",NA,NA,"KOR","Completed","https://catalog.ihsn.org/catalog","Socio-Economic/Monitoring Survey [hh/sems]","Study Type","2017"
"2187","KSV_2017_FINDEX_v02_M",5,"remote","Global Financial Inclusion (Global Findex) Database 2017","Kosovo",2017,2017,"central","2019-03-29T23:33:39+00:00","2019-03-29T23:33:39+00:00",102,643,"Development Research Group, Finance and Private Sector Development Unit",8,1,"survey",7804,"https://catalog.ihsn.org/catalog/7804",NA,NA,"XKX","Completed","https://catalog.ihsn.org/catalog","Other Household Survey [hh/oth]","Study Type","2017"
"2188","KWT_2017_FINDEX_v02_M",5,"remote","Global Financial Inclusion (Global Findex) Database 2017","Kuwait",2017,2017,"central","2019-03-29T23:35:26+00:00","2019-03-29T23:35:26+00:00",81,676,"Development Research Group, Finance and Private Sector Development Unit",0,1,"survey",7881,"https://catalog.ihsn.org/catalog/7881",NA,NA,"KWT","Completed","https://catalog.ihsn.org/catalog","Other Household Survey [hh/oth]","Study Type","2017"
"2189","KWT_2017_FIES_v01_M_v01_A_OCS",5,"remote","Food Insecurity Experience Scale 2017","Kuwait",2017,2017,"central","2023-01-18T17:10:11+00:00","2023-01-18T17:10:11+00:00",0,0,"FAO Statistics Division",0,1,"survey",10933,"https://catalog.ihsn.org/catalog/10933","https://microdata.fao.org/index.php/catalog/1182",NA,"KWT","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2017"
"2190","KGZ_2017_FINDEX_v02_M",5,"remote","Global Financial Inclusion (Global Findex) Database 2017","Kyrgyz Republic",2017,2017,"central","2019-03-29T23:36:09+00:00","2019-03-29T23:36:09+00:00",103,1523,"Development Research Group, Finance and Private Sector Development Unit",0,1,"survey",7931,"https://catalog.ihsn.org/catalog/7931",NA,NA,"KGZ","Completed","https://catalog.ihsn.org/catalog","Other Household Survey [hh/oth]","Study Type","2017"
"2191","KGZ_2017_FIES_v01_M_v01_A_OCS",5,"remote","Food Insecurity Experience Scale 2017","Kyrgyz Republic",2017,2017,"central","2019-12-05T22:23:17+00:00","2019-12-05T22:23:17+00:00",23,413,"FAO Statistics Division",29,1,"survey",8266,"https://catalog.ihsn.org/catalog/8266",NA,NA,"KGZ","Completed","https://catalog.ihsn.org/catalog","Socio-Economic/Monitoring Survey [hh/sems]","Study Type","2017"
"2192","LKA_2017_FINDEX_v02_M",5,"remote","Global Financial Inclusion (Global Findex) Database 2017","Sri Lanka",2017,2017,"central","2019-03-29T23:35:18+00:00","2019-03-29T23:35:18+00:00",103,774,"Development Research Group, Finance and Private Sector Development Unit",0,1,"survey",7875,"https://catalog.ihsn.org/catalog/7875",NA,NA,"LKA","Completed","https://catalog.ihsn.org/catalog","Other Household Survey [hh/oth]","Study Type","2017"
"2193","LAO_2017_MICS-DHS_v01_M",5,"remote","Social Indicator Survey II 2017","Lao PDR",2017,2017,"central","2019-03-29T23:37:56+00:00","2019-03-29T23:37:56+00:00",1655,7953,"Government of Lao PDR, United Nations Children’s Fund",0,1,"survey",7960,"https://catalog.ihsn.org/catalog/7960",NA,NA,"LAO","Completed","https://catalog.ihsn.org/catalog","Multiple Indicator Cluster Survey - Round 6 [hh/mics-6]","Study Type","2017"
"2194","LAO_2017_FINDEX_v02_M",5,"remote","Global Financial Inclusion (Global Findex) Database 2017","Lao PDR",2017,2017,"central","2019-03-29T23:35:24+00:00","2019-03-29T23:35:24+00:00",102,854,"Development Research Group, Finance and Private Sector Development Unit",0,1,"survey",7879,"https://catalog.ihsn.org/catalog/7879",NA,NA,"LAO","Completed","https://catalog.ihsn.org/catalog","Other Household Survey [hh/oth]","Study Type","2017"
"2195","LVA_2017_FINDEX_v02_M",5,"remote","Global Financial Inclusion (Global Findex) Database 2017","Latvia",2017,2017,"central","2019-03-29T23:35:15+00:00","2019-03-29T23:35:15+00:00",102,743,"Development Research Group, Finance and Private Sector Development Unit",0,1,"survey",7872,"https://catalog.ihsn.org/catalog/7872",NA,NA,"LVA","Completed","https://catalog.ihsn.org/catalog","Other Household Survey [hh/oth]","Study Type","2017"
"2196","LVA_2017_FIES_v01_M_v01_A_OCS",5,"remote","Food Insecurity Experience Scale 2017","Latvia",2017,2017,"central","2019-12-05T22:27:03+00:00","2019-12-05T22:27:03+00:00",23,421,"FAO Statistics Division",32,1,"survey",8312,"https://catalog.ihsn.org/catalog/8312",NA,NA,"LVA","Completed","https://catalog.ihsn.org/catalog","Socio-Economic/Monitoring Survey [hh/sems]","Study Type","2017"
"2197","LBN_2017_FINDEX_v02_M",5,"remote","Global Financial Inclusion (Global Findex) Database 2017","Lebanon",2017,2017,"central","2019-03-29T23:35:25+00:00","2019-03-29T23:35:25+00:00",102,971,"Development Research Group, Finance and Private Sector Development Unit",0,1,"survey",7880,"https://catalog.ihsn.org/catalog/7880",NA,NA,"LBN","Completed","https://catalog.ihsn.org/catalog","Other Household Survey [hh/oth]","Study Type","2017"
"2198","LBN_2017_STEPS_v01_M",5,"remote","STEPwise Survey for Non Communicable Diseases Risk Factors 2017","Lebanon",2017,2017,"central","2019-12-05T22:24:34+00:00","2019-12-05T22:24:34+00:00",392,953,"Ministry of Public Health, Connecting Research to Development Center",116,1,"survey",8281,"https://catalog.ihsn.org/catalog/8281",NA,NA,"LBN","Completed","https://catalog.ihsn.org/catalog","Other Household Health Survey [hh/hea]","Study Type","2017"
"2199","LBN_2017_VASYR_v01_M",5,"remote","Vulnerability Assessment of Syrian Refugees - 2017","Lebanon",2017,2017,"central","2021-10-14T18:16:27+00:00","2021-10-14T18:16:27+00:00",566,516,"United Nations High Commissioner for Refugees (UNHCR), UNICEF, WFP",0,1,"survey",9716,"https://catalog.ihsn.org/catalog/9716",NA,NA,"LBN","Completed","https://catalog.ihsn.org/catalog",NA,NA,"2017"
"2200","SLE_2017_MICS_v01_M",5,"remote","Multiple Indicator Cluster Survey 2017","Sierra Leone",2017,2017,"central","2019-03-29T23:31:10+00:00","2019-03-29T23:31:10+00:00",2194,7023,"Statistics Sierra Leone, United Nations Children’s Fund",0,1,"survey",7769,"https://catalog.ihsn.org/catalog/7769",NA,NA,"SLE","Completed","https://catalog.ihsn.org/catalog","Multiple Indicator Cluster Survey - Round 6 [hh/mics-6]","Study Type","2017"
