"","country","iso3c","year","status","instrument_name","instrument_type","source","census_round"
"980","Suriname","SUR",2012,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2010"
"981","Uruguay","URY",2011,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2010"
"982","Uruguay","URY",2023,"Planned","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2020"
"983","Venezuela","VEN",2011,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2010"
"984","Venezuela","VEN",2021,"Planned","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2020"
"985","Armenia","ARM",2011,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2010"
"986","Armenia","ARM",2021,"Planned","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2020"
"987","Azerbaijan","AZE",2009,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2010"
"988","Azerbaijan","AZE",2019,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2020"
"989","Bahrain","BHR",2010,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2010"
"990","Bahrain","BHR",2020,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2020"
"991","Bangladesh","BGD",2011,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2010"
"992","Bangladesh","BGD",2021,"Planned","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2020"
"993","Bhutan","BTN",2005,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2010"
"994","Bhutan","BTN",2017,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2020"
"995","Brunei Darussalam","BRN",2011,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2010"
"996","Brunei Darussalam","BRN",2021,"Planned","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2020"
"997","Cambodia","KHM",2008,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2010"
"998","Cambodia","KHM",2019,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2020"
"999","China","CHN",2010,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2010"
"1000","China","CHN",2020,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2020"
"1001","Hong Kong SAR, China","HKG",2006,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2010"
"1002","Hong Kong SAR, China","HKG",2016,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2020"
"1003","Hong Kong SAR, China","HKG",2011,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2010"
"1004","Hong Kong SAR, China","HKG",2021,"Planned","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2020"
"1005","Macao SAR, China","MAC",2006,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2010"
"1006","Macao SAR, China","MAC",2016,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2020"
"1007","Macao SAR, China","MAC",2011,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2010"
"1008","Macao SAR, China","MAC",2021,"Planned","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2020"
"1009","Cyprus","CYP",2011,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2010"
"1010","Cyprus","CYP",2021,"Planned","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2020"
"1011","Georgia","GEO",2014,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2010"
"1012","Georgia","GEO",2024,"Planned","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2020"
"1013","India","IND",2011,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2010"
"1014","India","IND",2021,"Planned","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2020"
"1015","Indonesia","IDN",2010,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2010"
"1016","Indonesia","IDN",2020,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2020"
"1017","Iran, Islamic Rep.","IRN",2006,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2010"
"1018","Iran, Islamic Rep.","IRN",2016,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2020"
"1019","Iran, Islamic Rep.","IRN",2011,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2010"
"1020","Iran, Islamic Rep.","IRN",2021,"Planned","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2020"
"1021","Israel","ISR",2009,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2010"
"1022","Israel","ISR",2021,"Planned","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2020"
"1023","Japan","JPN",2005,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2010"
"1024","Japan","JPN",2015,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2020"
"1025","Japan","JPN",2010,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2010"
"1026","Japan","JPN",2020,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2020"
"1027","Jordan","JOR",2015,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2020"
"1028","Kazakhstan","KAZ",2009,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2010"
"1029","Kazakhstan","KAZ",2021,"Planned","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2020"
"1030","Korea, Dem. Rep.","PRK",2008,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2010"
"1031","Korea, Dem. Rep.","PRK",2019,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2020"
"1032","Korea, Rep.","KOR",2005,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2010"
"1033","Korea, Rep.","KOR",2015,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2020"
"1034","Korea, Rep.","KOR",2010,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2010"
"1035","Korea, Rep.","KOR",2020,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2020"
"1036","Kuwait","KWT",2005,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2010"
"1037","Kuwait","KWT",2021,"Planned","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2020"
"1038","Kuwait","KWT",2011,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2010"
"1039","Kyrgyz Repubic","KGZ",2009,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2010"
"1040","Kyrgyz Repubic","KGZ",2021,"Planned","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2020"
"1041","Lao PDR","LAO",2005,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2010"
"1042","Lao PDR","LAO",2015,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2020"
"1043","Malaysia","MYS",2010,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2010"
"1044","Malaysia","MYS",2020,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2020"
"1045","Maldives","MDV",2006,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2010"
"1046","Maldives","MDV",2022,"Planned","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2020"
"1047","Maldives","MDV",2014,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2010"
"1048","Mongolia","MNG",2010,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2010"
"1049","Mongolia","MNG",2020,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2020"
"1050","Myanmar","MMR",2014,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2010"
"1051","Myanmar","MMR",2024,"Planned","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2020"
"1052","Nepal","NPL",2011,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2010"
"1053","Nepal","NPL",2021,"Planned","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2020"
"1054","Oman","OMN",2010,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2010"
"1055","Oman","OMN",2020,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2020"
"1056","Pakistan","PAK",2017,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2020"
"1057","Palestine","PSE",2007,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2010"
"1058","Palestine","PSE",2017,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2020"
"1059","Philippines","PHL",2007,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2010"
"1060","Philippines","PHL",2015,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2020"
"1061","Philippines","PHL",2010,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2010"
"1062","Philippines","PHL",2020,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2020"
"1063","Qatar","QAT",2010,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2010"
"1064","Qatar","QAT",2015,"Complete","Population Census","Census","https://unstats.un.org/unsd/demographic-social/census/censusdates/","2020"
